filename,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s,duration,duration_m,rowNo,type,stim1,textColor,key,condition1,condition2,feedback,stimFormat,ITI,keyboard,random,head,responseType,responseOptions,responseOther,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,73,test,CAR,red,left,filler,,,word,800,left up right,2,,,,,800,48,16.67,112795,left,368,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,46,test,RED,red,left,critical,congruent,,word,800,left up right,2,,,,,801,48,16.69,114036,left,442,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,71,test,CAR,green,right,filler,,,word,800,left up right,2,,,,,799,48,16.65,115278,right,450,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,72,test,CAR,blue,up,filler,,,word,800,left up right,2,,,,,800,48,16.67,116720,up,642,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,49,test,RED,red,left,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,117889,left,379,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,70,test,CAR,red,left,filler,,,word,800,left up right,2,,,,,800,48,16.67,119228,left,551,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,78,test,HOUSE,green,right,filler,,,word,800,left up right,2,,,,,800,48,16.67,120998,right,971,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,57,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,799,48,16.65,122188,right,395,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,54,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,123357,right,380,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,66,test,GREEN,red,left,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,125432,left,1288,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,79,test,HOUSE,blue,up,filler,,,word,800,left up right,2,,,,,800,48,16.67,127590,up,1362,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,52,test,BLUE,blue,up,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,129031,up,654,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,77,test,SHOE,blue,up,filler,,,word,800,left up right,2,,,,,801,48,16.69,130334,up,506,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,64,test,BLUE,red,left,critical,incongruent,,word,800,left up right,2,,,,,801,48,16.69,132440,left,1313,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,50,test,BLUE,blue,up,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,135791,up,2564,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,75,test,SHOE,red,left,filler,,,word,800,left up right,2,,,,,801,48,16.69,137226,left,648,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,58,test,RED,green,right,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,138651,right,639,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,59,test,RED,blue,up,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,140947,up,1503,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,68,test,GREEN,red,left,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,142632,left,887,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,55,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,145046,right,1618,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,65,test,BLUE,green,right,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,146563,up,718,0,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,80,test,HOUSE,red,left,filler,,,word,800,left up right,2,,,,,800,48,16.67,148301,left,956,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,56,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,149921,right,826,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,60,test,RED,green,right,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,151355,right,644,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,67,test,GREEN,blue,up,critical,incongruent,,word,800,left up right,2,,,,,801,48,16.69,152796,up,651,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,51,test,BLUE,blue,up,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,154293,up,715,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,48,test,RED,red,left,critical,congruent,,word,800,left up right,2,,,,,801,48,16.69,155502,left,424,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,63,test,BLUE,green,right,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,157368,right,1073,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,81,test,HOUSE,green,right,filler,,,word,800,left up right,2,,,,,800,48,16.67,158661,right,499,1,
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,82,form,,,,,,,,,,,Is English your first language?,radio,Yes,No. My first language is:,800,,,200100,Chinese,40913,0,2
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,83,form,,,,,,,,,,,How would you rate your English proficiency:,radio,Native; Advanced; Intermediate; Beginner,,800,,,200100,Intermediate,40913,0,3
661427_260420_114102.csv,Safari,18.6,1440,900,MacOS,zh-CN,2026-04-20_11:37:42,2026-04-20_19:37:42,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,200.1,200100,3.335,84,form,,,,,,,,,,,Do you currently reside in an English-speaking country?,radio,Yes; No,,800,,,200100,No,40913,0,2
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,3,test,CAR,green,right,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.66,36574,right,2300,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,4,test,SHOE,blue,up,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.67,42229,up,956,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,5,test,RED,red,left,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.66,45035,left,463,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,6,test,HOUSE,blue,up,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.67,47748,up,709,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,7,test,BLUE,green,right,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.66,50349,right,560,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,8,test,GREEN,red,left,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.66,52581,left,359,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,16,test,BLUE,blue,up,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,59333,up,762,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,37,test,CAR,red,left,filler,,,word,800,left up right,1,,,,,800,48,16.66,60875,left,754,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,14,test,BLUE,blue,up,critical,congruent,,word,800,left up right,1,,,,,800,48,16.66,62108,up,437,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,25,test,RED,blue,up,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,63855,up,951,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,30,test,GREEN,red,left,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,65198,left,543,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,22,test,RED,green,right,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,66553,right,565,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,20,test,GREEN,green,right,critical,congruent,,word,800,left up right,1,,,,,800,48,16.66,67974,right,637,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,13,test,RED,red,left,critical,congruent,,word,800,left up right,1,,,,,800,48,16.66,69296,left,525,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,38,test,SHOE,blue,up,filler,,,word,800,left up right,1,,,,,800,48,16.67,70704,up,617,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,27,test,BLUE,green,right,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.66,72132,right,628,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,43,test,HOUSE,blue,up,filler,,,word,800,left up right,1,,,,,800,48,16.67,73353,up,432,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,32,test,GREEN,red,left,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,74625,left,488,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,45,test,HOUSE,green,right,filler,,,word,800,left up right,1,,,,,800,48,16.66,76087,right,666,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,15,test,BLUE,blue,up,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,77543,up,656,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,12,test,RED,red,left,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,78747,left,410,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,40,test,SHOE,green,right,filler,,,word,800,left up right,1,,,,,800,48,16.67,79954,right,417,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,29,test,BLUE,green,right,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,81311,right,557,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,39,test,SHOE,red,left,filler,,,word,800,left up right,1,,,,,800,48,16.66,82684,left,580,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,18,test,GREEN,green,right,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,84070,right,600,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,34,test,CAR,red,left,filler,,,word,800,left up right,1,,,,,800,48,16.67,85427,left,557,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,24,test,RED,green,right,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.66,86926,right,706,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,17,test,BLUE,blue,up,critical,congruent,,word,800,left up right,1,,,,,800,48,16.66,88292,up,572,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,21,test,GREEN,green,right,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,89713,right,626,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,42,test,HOUSE,green,right,filler,,,word,800,left up right,1,,,,,800,48,16.66,90926,right,423,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,33,test,GREEN,blue,up,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.66,92356,up,637,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,41,test,SHOE,blue,up,filler,,,word,800,left up right,1,,,,,800,48,16.67,93609,up,456,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,44,test,HOUSE,red,left,filler,,,word,800,left up right,1,,,,,800,48,16.66,94844,left,441,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,35,test,CAR,green,right,filler,,,word,800,left up right,1,,,,,800,48,16.66,96181,right,545,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,10,test,RED,red,left,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,97552,left,583,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,11,test,RED,red,left,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,98902,left,549,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,23,test,RED,blue,up,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,100202,up,499,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,26,test,BLUE,red,left,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,101548,left,562,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,31,test,GREEN,blue,up,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.66,102823,up,488,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,19,test,GREEN,green,right,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,104160,right,541,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,28,test,BLUE,red,left,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.66,105420,left,468,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,36,test,CAR,blue,up,filler,,,word,800,left up right,1,,,,,800,48,16.67,106795,up,576,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,70,test,CAR,red,left,filler,,,word,800,left up right,2,,,,,800,48,16.67,107984,left,398,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,54,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,109243,right,474,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,76,test,SHOE,green,right,filler,,,word,800,left up right,2,,,,,800,48,16.66,110503,right,468,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,64,test,BLUE,red,left,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.66,111736,left,434,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,74,test,SHOE,blue,up,filler,,,word,800,left up right,2,,,,,800,48,16.67,113107,up,572,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,56,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,114370,right,468,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,53,test,BLUE,blue,up,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,115803,up,634,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,66,test,GREEN,red,left,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,117121,left,519,1,
661427_260420_131541.csv,Chrome,141.0.0.0,1536,864,Windows,zh-CN,2026-04-20_13:12:45,2026-04-20_21:12:45,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,176.931,176931,2.9488,69,test,GREEN,blue,up,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.66,118586,up,667,1,
